crane_id,equipment_type,date,crane_operation_hours,fuel_consumption_litres,fuel_consumption_kWh,maintenance_status,operator_id,number_of_moves
RTG13,RTG,2026-02-26,18.16,285.43,0,Under Repair,OP_127,308
RTG14,RTG,2026-02-26,20.44,291.43,0,Due,OP_136,327
RTG15,RTG,2026-02-26,19.01,302.6,0,Good,OP_107,361
RTG16,RTG,2026-02-26,12.4,207.57,0,Due,OP_139,223
RTG17,RTG,2026-02-26,15.79,219.85,0,Under Repair,OP_148,284
RTG18,RTG,2026-02-26,20.98,338.73,0,Good,OP_126,377
RTG19,RTG,2026-02-26,20.28,304.9,0,Due,OP_121,324
RTG20,RTG,2026-02-26,19.43,255.06,0,Under Repair,OP_121,291
RTG21,RTG,2026-02-26,13.32,237.38,0,Good,OP_130,226
RTG22,RTG,2026-02-26,19.94,347.12,0,Good,OP_135,358
RTG23,RTG,2026-02-26,18.27,320.77,0,Under Repair,OP_102,292
RTG24,RTG,2026-02-26,18.85,254.44,0,Under Repair,OP_108,377
RTG25,RTG,2026-02-26,19.98,291.97,0,Good,OP_117,379
RTG26,RTG,2026-02-26,14.98,193.19,0,Good,OP_117,239
RTG27,RTG,2026-02-26,13.82,208.55,0,Due,OP_108,207
RTG28,RTG,2026-02-26,14.33,197.38,0,Good,OP_147,229
RTG29,RTG,2026-02-26,21.94,373.69,0,Good,OP_127,372
RTG30,RTG,2026-02-26,18.93,284.22,0,Good,OP_129,359
RTG31,RTG,2026-02-26,19.46,270.09,0,Under Repair,OP_137,369
RTG32,RTG,2026-02-26,12.79,173.44,0,Good,OP_119,230
RTG33,RTG,2026-02-26,17.09,306.45,0,Due,OP_141,341
RTG34,RTG,2026-02-26,17.3,299.42,0,Under Repair,OP_140,346
RTG35,RTG,2026-02-26,16.59,280.39,0,Good,OP_146,315
RTG36,RTG,2026-02-26,20.59,308.14,0,Good,OP_140,329
QC01,Quay Crane,2026-02-27,19.41,0,3505.89,Due,OP_127,562
QC02,Quay Crane,2026-02-27,14.39,0,2717.02,Good,OP_144,374
QC03,Quay Crane,2026-02-27,12.86,0,2466.77,Due,OP_122,372
QC04,Quay Crane,2026-02-27,21.65,0,3336.05,Due,OP_148,541
QC05,Quay Crane,2026-02-27,12.59,0,1997.27,Good,OP_105,314
QC06,Quay Crane,2026-02-27,19.04,0,2997.8,Good,OP_140,514
QC07,Quay Crane,2026-02-27,18.9,0,2956.26,Due,OP_147,472
QC08,Quay Crane,2026-02-27,20.61,0,3092.52,Due,OP_117,556
QC09,Quay Crane,2026-02-27,15.69,0,2641.19,Due,OP_111,439
QC10,Quay Crane,2026-02-27,21.62,0,3898.96,Good,OP_116,626
QC11,Quay Crane,2026-02-27,17.19,0,3348.19,Under Repair,OP_116,429
QC12,Quay Crane,2026-02-27,15.46,0,2884.53,Under Repair,OP_123,386
RTG01,RTG,2026-02-27,17.51,266.24,0,Good,OP_139,315
RTG02,RTG,2026-02-27,16.07,233.61,0,Good,OP_144,241
RTG03,RTG,2026-02-27,13.97,198.05,0,Good,OP_150,251
RTG04,RTG,2026-02-27,20.93,359.02,0,Due,OP_124,397
RTG05,RTG,2026-02-27,18.07,224.25,0,Due,OP_149,325
RTG06,RTG,2026-02-27,14.87,247.79,0,Good,OP_147,297
RTG07,RTG,2026-02-27,13.81,215.62,0,Under Repair,OP_127,262
RTG08,RTG,2026-02-27,17.23,223.69,0,Good,OP_147,344
RTG09,RTG,2026-02-27,16.37,214.75,0,Good,OP_132,261
RTG10,RTG,2026-02-27,16.73,290.38,0,Due,OP_142,267
RTG11,RTG,2026-02-27,12.43,188.5,0,Good,OP_144,236
RTG12,RTG,2026-02-27,15.09,210.1,0,Good,OP_141,301
RTG13,RTG,2026-02-27,20.7,363.19,0,Good,OP_150,393
RTG14,RTG,2026-02-27,16.07,277.73,0,Due,OP_140,273
RTG15,RTG,2026-02-27,18.33,290.6,0,Under Repair,OP_123,311
RTG16,RTG,2026-02-27,17.73,300.07,0,Good,OP_114,283
RTG17,RTG,2026-02-27,20.63,248.88,0,Good,OP_111,330
RTG18,RTG,2026-02-27,19.71,335.17,0,Under Repair,OP_128,335
RTG19,RTG,2026-02-27,19.12,250.25,0,Due,OP_112,363
RTG20,RTG,2026-02-27,19.34,328.9,0,Good,OP_105,328
RTG21,RTG,2026-02-27,12.63,151.8,0,Under Repair,OP_116,202
RTG22,RTG,2026-02-27,20.29,350.37,0,Good,OP_133,365
RTG23,RTG,2026-02-27,21.3,383.28,0,Due,OP_144,362
RTG24,RTG,2026-02-27,21.73,291.91,0,Good,OP_136,391
RTG25,RTG,2026-02-27,14.07,219.44,0,Under Repair,OP_136,267
RTG26,RTG,2026-02-27,,278.98,0,Due,OP_123,342
RTG27,RTG,2026-02-27,18.36,245.1,0,Good,OP_116,275
RTG28,RTG,2026-02-27,,206.71,0,Good,OP_118,236
RTG29,RTG,2026-02-27,19.01,240.66,0,Good,OP_138,380
RTG30,RTG,2026-02-27,20.68,290.09,0,Due,OP_129,330
RTG31,RTG,2026-02-27,13.09,179.71,0,Under Repair,OP_149,235
RTG32,RTG,2026-02-27,15.64,231.36,0,Good,OP_111,234
RTG33,RTG,2026-02-27,18.14,225.68,0,Good,OP_102,326
RTG34,RTG,2026-02-27,19.91,340.08,0,Good,OP_148,318
RTG35,RTG,2026-02-27,15.6,258.56,0,Good,OP_131,234
RTG36,RTG,2026-02-27,16.76,225.81,0,Good,OP_150,318
QC01,Quay Crane,2026-02-28,18.52,0,3685.8,Good,OP_122,555
QC02,Quay Crane,2026-02-28,12.89,0,2554.15,Due,OP_121,348
QC03,Quay Crane,2026-02-28,18.27,0,3048.43,Good,OP_100,529
QC04,Quay Crane,2026-02-28,18.62,0,3211.14,Good,OP_109,484
QC05,Quay Crane,2026-02-28,17.38,0,3047.53,Under Repair,OP_137,504
QC06,Quay Crane,2026-02-28,15.52,0,3015.88,Good,OP_138,419
QC07,Quay Crane,2026-02-28,17.68,0,3245.35,Good,OP_142,495
QC08,Quay Crane,2026-02-28,14.48,0,2239.24,Under Repair,OP_105,419
QC09,Quay Crane,2026-02-28,17.86,0,3109.7,Good,OP_123,482
QC10,Quay Crane,2026-02-28,19.37,0,3399.3,Good,OP_136,522
QC11,Quay Crane,2026-02-28,14.89,0,2491.45,Good,OP_116,446
QC12,Quay Crane,2026-02-28,19.1,0,3677.58,Good,OP_109,553
RTG01,RTG,2026-02-28,12.96,169.35,0,Good,OP_106,259
RTG02,RTG,2026-02-28,15.86,256.91,0,Good,OP_139,237
RTG03,RTG,2026-02-28,17.23,246.23,0,Under Repair,OP_106,344
RTG04,RTG,2026-02-28,13.98,205,0,Good,OP_144,265
RTG05,RTG,2026-02-28,17.04,285.88,0,Good,OP_108,272
RTG06,RTG,2026-02-28,15.1,188.49,0,Good,OP_129,256
RTG07,RTG,2026-02-28,21.35,377.57,0,Good,OP_140,341
RTG08,RTG,2026-02-28,12.5,198.84,0,Good,OP_134,225
RTG09,RTG,2026-02-28,12.69,197.59,0,Under Repair,OP_121,253
RTG10,RTG,2026-02-28,15.88,198.99,0,Good,OP_115,254
RTG11,RTG,2026-02-28,19.88,264.73,0,Good,OP_121,298
RTG12,RTG,2026-02-28,15.06,251.45,0,Good,OP_127,271
RTG13,RTG,2026-02-28,16.1,276.34,0,Good,OP_148,273
RTG14,RTG,2026-02-28,19.44,327.18,0,Due,OP_125,369
RTG15,RTG,2026-02-28,17.06,236.97,0,Good,OP_128,307
RTG16,RTG,2026-02-28,20.25,287.62,0,Good,OP_106,303
RTG17,RTG,2026-02-28,20.6,302.74,0,Good,OP_131,350
RTG18,RTG,2026-02-28,12.08,195.56,0,Due,OP_128,241
RTG19,RTG,2026-02-28,14.72,199.98,0,Under Repair,OP_105,250
RTG20,RTG,2026-02-28,13.98,218.83,0,Good,OP_108,223
RTG21,RTG,2026-02-28,20.97,371.63,0,Good,OP_136,314
RTG22,RTG,2026-02-28,13.71,233.24,0,Under Repair,OP_125,260
RTG23,RTG,2026-02-28,20.4,286.84,0,Good,OP_119,367
RTG24,RTG,2026-02-28,13.89,226.02,0,Good,OP_141,208
RTG25,RTG,2026-02-28,21.8,370,0,Due,OP_134,327
RTG26,RTG,2026-02-28,20.42,293.45,0,Good,OP_131,408
RTG27,RTG,2026-02-28,13.48,176.48,0,Good,OP_114,256
RTG28,RTG,2026-02-28,13.87,249.29,0,Good,OP_112,249
RTG29,RTG,2026-02-28,,202.44,0,Under Repair,OP_101,230
RTG30,RTG,2026-02-28,15.27,269.38,0,Under Repair,OP_117,305
RTG31,RTG,2026-02-28,17.34,270.35,0,Due,OP_149,294
RTG32,RTG,2026-02-28,14.41,198.41,0,Good,OP_110,259
RTG33,RTG,2026-02-28,17.77,280.21,0,Due,OP_125,319
RTG34,RTG,2026-02-28,18.89,275.07,0,Good,OP_143,283
RTG35,RTG,2026-02-28,14.81,264.2,0,Good,OP_150,296
RTG36,RTG,2026-02-28,12.28,164.08,0,Good,OP_136,184
QC01,Quay Crane,2026-03-01,13.78,0,2564.04,Good,OP_146,344
QC02,Quay Crane,2026-03-01,13.71,0,2592.5,Good,OP_118,397
QC03,Quay Crane,2026-03-01,17.77,0,3153.19,Good,OP_106,444
QC04,Quay Crane,2026-03-01,13.1,0,1996.61,Good,OP_111,379
QC05,Quay Crane,2026-03-01,15.1,0,2458.4,Under Repair,OP_110,407
QC06,Quay Crane,2026-03-01,21.9,0,4206.36,Due,OP_147,547
QC07,Quay Crane,2026-03-01,21.38,0,3999.85,Due,OP_100,555
QC08,Quay Crane,2026-03-01,12.64,0,2272.32,Good,OP_123,366
QC09,Quay Crane,2026-03-01,18.95,0,3067.91,Good,OP_104,473
QC10,Quay Crane,2026-03-01,14.5,0,2396.28,Good,OP_146,391
QC11,Quay Crane,2026-03-01,12.48,0,2033.12,Good,OP_102,312
QC12,Quay Crane,2026-03-01,17.78,0,2718.97,Good,OP_127,462
RTG01,RTG,2026-03-01,12.6,182.1,0,Good,OP_115,214
RTG02,RTG,2026-03-01,17.68,304.48,0,Good,OP_125,300
RTG03,RTG,2026-03-01,17.53,241.75,0,Good,OP_131,298
RTG04,RTG,2026-03-01,19.32,332.57,0,Due,OP_113,347
RTG05,RTG,2026-03-01,19.66,257.04,0,Under Repair,OP_112,353
RTG06,RTG,2026-03-01,21.28,370.42,0,Due,OP_111,425
RTG07,RTG,2026-03-01,20.41,363.27,0,Good,OP_101,408
RTG08,RTG,2026-03-01,19.46,303.15,0,Good,OP_102,311
RTG09,RTG,2026-03-01,18.18,312.48,0,Good,OP_109,290
RTG10,RTG,2026-03-01,20.1,320.86,0,Good,OP_148,402
RTG11,RTG,2026-03-01,19.11,235.93,0,Good,OP_150,324
RTG12,RTG,2026-03-01,14.7,199.87,0,Good,OP_138,294
RTG13,RTG,2026-03-01,17.35,297.77,0,Good,OP_120,329
RTG14,RTG,2026-03-01,20.94,303.27,0,Due,OP_113,376
RTG15,RTG,2026-03-01,15.39,210.65,0,Good,OP_119,246
RTG16,RTG,2026-03-01,12.72,208.22,0,Good,OP_147,241
RTG17,RTG,2026-03-01,12.14,196.62,0,Due,OP_146,206
RTG18,RTG,2026-03-01,19.77,312.03,0,Good,OP_144,375
RTG19,RTG,2026-03-01,16.4,252.74,0,Good,OP_126,245
RTG20,RTG,2026-03-01,18.52,289.24,0,Good,OP_104,314
RTG21,RTG,2026-03-01,17.33,248.09,0,Good,OP_108,259
RTG22,RTG,2026-03-01,15.99,267.44,0,Good,OP_127,287
RTG23,RTG,2026-03-01,20.17,349.94,0,Good,OP_117,342
RTG24,RTG,2026-03-01,21.15,305.93,0,Good,OP_136,317
RTG25,RTG,2026-03-01,19.59,302.35,0,Due,OP_113,333
RTG26,RTG,2026-03-01,13.08,183.79,0,Due,OP_149,222
RTG27,RTG,2026-03-01,16.34,203.98,0,Good,OP_123,326
RTG28,RTG,2026-03-01,12.08,195.05,0,Good,OP_121,217
RTG29,RTG,2026-03-01,15.32,187.29,0,Due,OP_132,260
RTG30,RTG,2026-03-01,16.2,199.72,0,Due,OP_145,259
RTG31,RTG,2026-03-01,13.92,179.02,0,Due,OP_123,236
RTG32,RTG,2026-03-01,18.7,225.46,0,Good,OP_150,336
RTG33,RTG,2026-03-01,15.36,257.76,0,Good,OP_110,291
RTG34,RTG,2026-03-01,18.44,308.88,0,Good,OP_129,368
RTG35,RTG,2026-03-01,15.72,213.54,0,Good,OP_141,235
RTG36,RTG,2026-03-01,19.43,313.51,0,Due,OP_132,349
QC01,Quay Crane,2026-03-02,17.48,0,3338.01,Good,OP_120,471
QC02,Quay Crane,2026-03-02,21.49,0,3392.35,Good,OP_139,601
QC03,Quay Crane,2026-03-02,14.27,0,2266.95,Good,OP_146,399
QC04,Quay Crane,2026-03-02,12.78,0,2434.84,Good,OP_111,345
QC05,Quay Crane,2026-03-02,15.8,0,2948.33,Under Repair,OP_134,410
QC06,Quay Crane,2026-03-02,13.03,0,2193.11,Due,OP_133,338
QC07,Quay Crane,2026-03-02,13.4,0,2166.36,Good,OP_145,388
QC08,Quay Crane,2026-03-02,19.35,0,3578.49,Good,OP_116,580
QC09,Quay Crane,2026-03-02,13.21,0,2532.96,Good,OP_143,343
QC10,Quay Crane,2026-03-02,18.06,0,2930.54,Good,OP_140,541
QC11,Quay Crane,2026-03-02,14.74,0,2465.91,Under Repair,OP_124,383
QC12,Quay Crane,2026-03-02,19.92,0,3554.9,Due,OP_136,498
RTG01,RTG,2026-03-02,21.53,271.18,0,Under Repair,OP_116,322
RTG02,RTG,2026-03-02,17.23,292.44,0,Good,OP_129,310
RTG03,RTG,2026-03-02,14.07,252.59,0,Good,OP_126,267
RTG04,RTG,2026-03-02,16.44,211.87,0,Good,OP_108,263
RTG05,RTG,2026-03-02,12.87,160.44,0,Good,OP_147,205
RTG06,RTG,2026-03-02,17.92,255.52,0,Good,OP_119,358
RTG07,RTG,2026-03-02,16.97,230.85,0,Good,OP_139,339
RTG08,RTG,2026-03-02,14.71,229.7,0,Due,OP_140,250
RTG09,RTG,2026-03-02,20.04,327.21,0,Good,OP_144,400
RTG10,RTG,2026-03-02,18.26,247.99,0,Due,OP_124,346
RTG11,RTG,2026-03-02,18.66,226.71,0,Due,OP_150,317
RTG12,RTG,2026-03-02,16.25,274.43,0,Due,OP_145,292
RTG13,RTG,2026-03-02,12.59,171.1,0,Good,OP_137,239
RTG14,RTG,2026-03-02,17.79,316.82,0,Due,OP_139,338
RTG15,RTG,2026-03-02,14.27,192.87,0,Good,OP_126,285
RTG16,RTG,2026-03-02,18.69,272.82,0,Good,OP_145,317
RTG17,RTG,2026-03-02,12.68,203.48,0,Due,OP_140,202
RTG18,RTG,2026-03-02,15.03,211.68,0,Under Repair,OP_134,255
RTG19,RTG,2026-03-02,13,231.3,0,Good,OP_121,234
RTG20,RTG,2026-03-02,15.21,224.44,0,Good,OP_125,258
RTG21,RTG,2026-03-02,16.61,211.93,0,Good,OP_114,315
RTG22,RTG,2026-03-02,16.16,201.25,0,Good,OP_134,274
RTG23,RTG,2026-03-02,12.49,204.82,0,Due,OP_115,237
RTG24,RTG,2026-03-02,20.15,297.21,0,Good,OP_136,403
RTG25,RTG,2026-03-02,14.89,262.6,0,Due,OP_138,253
RTG26,RTG,2026-03-02,13.77,232.63,0,Good,OP_149,261
RTG27,RTG,2026-03-02,21.66,301.08,0,Due,OP_105,368
RTG28,RTG,2026-03-02,14.96,215.4,0,Good,OP_100,239
RTG29,RTG,2026-03-02,13.59,201.44,0,Good,OP_101,258
RTG30,RTG,2026-03-02,16.73,210.7,0,Good,OP_141,284
RTG31,RTG,2026-03-02,13.56,232.65,0,Due,OP_115,230
RTG32,RTG,2026-03-02,16.19,246.59,0,Good,OP_134,307
RTG33,RTG,2026-03-02,12.04,183.02,0,Good,OP_120,228
RTG34,RTG,2026-03-02,20.39,279.06,0,Under Repair,OP_140,387
RTG35,RTG,2026-03-02,18.87,313.63,0,Good,OP_131,358
RTG36,RTG,2026-03-02,12.79,188.75,0,Good,OP_120,191
QC01,Quay Crane,2026-03-03,19.84,0,3187.56,Under Repair,OP_129,496
QC02,Quay Crane,2026-03-03,21.22,0,3952.2,Under Repair,OP_101,636
QC03,Quay Crane,2026-03-03,17.07,0,3319.36,Under Repair,OP_125,477
QC04,Quay Crane,2026-03-03,14.92,0,2950.07,Due,OP_144,447
QC05,Quay Crane,2026-03-03,13.21,0,2483.19,Good,OP_110,343
QC06,Quay Crane,2026-03-03,15.5,0,2484.51,Good,OP_145,418
QC07,Quay Crane,2026-03-03,16.45,0,3159.52,Good,OP_148,427
QC08,Quay Crane,2026-03-03,21.63,0,4236.94,Under Repair,OP_137,584
QC09,Quay Crane,2026-03-03,17.62,0,2849.51,Good,OP_126,458
QC10,Quay Crane,2026-03-03,21.67,0,3444.73,Good,OP_143,650
QC11,Quay Crane,2026-03-03,20.11,0,3397.48,Under Repair,OP_138,542
QC12,Quay Crane,2026-03-03,15.99,0,2454.8,Under Repair,OP_126,463
RTG01,RTG,2026-03-03,18.48,246.79,0,Good,OP_120,351
RTG02,RTG,2026-03-03,20.99,354.67,0,Good,OP_144,377
RTG03,RTG,2026-03-03,20.22,304.37,0,Good,OP_143,363
RTG04,RTG,2026-03-03,18.95,279.74,0,Under Repair,OP_113,341
RTG05,RTG,2026-03-03,19.71,289.34,0,Good,OP_106,374
RTG06,RTG,2026-03-03,20.97,303.55,0,Good,OP_110,377
RTG07,RTG,2026-03-03,12.89,217.95,0,Under Repair,OP_148,219
RTG08,RTG,2026-03-03,20.86,252.05,0,Due,OP_132,417
RTG09,RTG,2026-03-03,17.51,219.42,0,Good,OP_115,332
RTG10,RTG,2026-03-03,12.12,176.72,0,Good,OP_107,181
RTG11,RTG,2026-03-03,21.63,330.28,0,Good,OP_115,346
RTG12,RTG,2026-03-03,16.53,278.71,0,Good,OP_140,297
RTG13,RTG,2026-03-03,20.91,256.12,0,Good,OP_100,313
RTG14,RTG,2026-03-03,18.72,233.8,0,Good,OP_145,280
RTG15,RTG,2026-03-03,18.13,267.79,0,Under Repair,OP_110,290
RTG16,RTG,2026-03-03,20.86,284.52,0,Good,OP_141,312
RTG17,RTG,2026-03-03,19.38,258.57,0,Good,OP_111,368
RTG18,RTG,2026-03-03,17.22,247.67,0,Under Repair,OP_138,275
RTG19,RTG,2026-03-03,17.18,259.44,0,Due,OP_113,292
RTG20,RTG,2026-03-03,20.99,292.85,0,Good,OP_118,398
RTG21,RTG,2026-03-03,16.7,282.1,0,Under Repair,OP_122,300
RTG22,RTG,2026-03-03,13.84,246.4,0,Good,OP_134,207
RTG23,RTG,2026-03-03,21.08,371.43,0,Good,OP_129,379
RTG24,RTG,2026-03-03,16.88,287.55,0,Good,OP_116,303
RTG25,RTG,2026-03-03,19.62,276.22,0,Good,OP_103,313
RTG26,RTG,2026-03-03,18.29,327.34,0,Good,OP_132,310
RTG27,RTG,2026-03-03,13.62,244.86,0,Due,OP_126,217
RTG28,RTG,2026-03-03,12.83,192.53,0,Due,OP_127,205
RTG29,RTG,2026-03-03,16.97,229.4,0,Good,OP_126,271
RTG30,RTG,2026-03-03,13.79,180.23,0,Under Repair,OP_100,206
RTG31,RTG,2026-03-03,12.12,163.68,0,Good,OP_120,206
RTG32,RTG,2026-03-03,14.56,216.78,0,Due,OP_106,262
RTG33,RTG,2026-03-03,,231.2,0,Due,OP_137,268
RTG34,RTG,2026-03-03,15.23,235.25,0,Good,OP_139,258
RTG35,RTG,2026-03-03,16.52,207.75,0,Under Repair,OP_145,330
RTG36,RTG,2026-03-03,14.12,200.61,0,Under Repair,OP_110,240
QC01,Quay Crane,2026-03-04,20.57,0,3876.21,Good,OP_150,575
QC02,Quay Crane,2026-03-04,16.11,0,2951.34,Good,OP_109,402
QC03,Quay Crane,2026-03-04,18.62,0,2902.02,Good,OP_101,484
QC04,Quay Crane,2026-03-04,12.38,0,2077.24,Good,OP_136,371
QC05,Quay Crane,2026-03-04,20.27,0,3808.37,Due,OP_117,608
QC06,Quay Crane,2026-03-04,13.42,0,2615.12,Good,OP_126,335
QC07,Quay Crane,2026-03-04,15.3,0,2706.27,Under Repair,OP_119,428
QC08,Quay Crane,2026-03-04,16.04,0,3023.38,Good,OP_126,449
QC09,Quay Crane,2026-03-04,20.6,0,3350.74,Good,OP_105,576
QC10,Quay Crane,2026-03-04,14.91,0,2560.32,Good,OP_138,372
QC11,Quay Crane,2026-03-04,19.18,0,2883.1,Under Repair,OP_148,556
QC12,Quay Crane,2026-03-04,20.21,0,3754.82,Under Repair,OP_120,545
RTG01,RTG,2026-03-04,17.3,231.93,0,Good,OP_104,346
RTG02,RTG,2026-03-04,21.75,365.58,0,Good,OP_120,348
RTG03,RTG,2026-03-04,21.32,280.89,0,Under Repair,OP_116,319
RTG04,RTG,2026-03-04,16.61,234.78,0,Good,OP_138,332
RTG05,RTG,2026-03-04,13.46,240.94,0,Good,OP_114,255
RTG06,RTG,2026-03-04,12.43,185.42,0,Under Repair,OP_137,248
RTG07,RTG,2026-03-04,19.17,237.52,0,Under Repair,OP_137,287
RTG08,RTG,2026-03-04,14.03,203.17,0,Good,OP_138,266
RTG09,RTG,2026-03-04,17.93,269.79,0,Under Repair,OP_145,268
RTG10,RTG,2026-03-04,19.59,308.88,0,Good,OP_128,372
RTG11,RTG,2026-03-04,16.98,290.84,0,Good,OP_135,305
RTG12,RTG,2026-03-04,18.64,224.15,0,Good,OP_109,354
RTG13,RTG,2026-03-04,15.28,258.72,0,Under Repair,OP_130,244
RTG14,RTG,2026-03-04,21.91,345.26,0,Good,OP_118,372
RTG15,RTG,2026-03-04,13.68,213.83,0,Good,OP_120,205
RTG16,RTG,2026-03-04,13.05,167.49,0,Due,OP_120,221
RTG17,RTG,2026-03-04,19.92,277.36,0,Good,OP_111,318
RTG18,RTG,2026-03-04,14.91,194.07,0,Good,OP_131,223
RTG19,RTG,2026-03-04,14.07,206.29,0,Under Repair,OP_137,239
RTG20,RTG,2026-03-04,16.28,245.17,0,Due,OP_128,325
RTG21,RTG,2026-03-04,20.74,288.61,0,Good,OP_147,394
RTG22,RTG,2026-03-04,20.27,248.18,0,Good,OP_150,364
RTG23,RTG,2026-03-04,12.76,182.2,0,Under Repair,OP_103,204
RTG24,RTG,2026-03-04,21.84,282.07,0,Due,OP_140,349
RTG25,RTG,2026-03-04,15.54,269.97,0,Good,OP_100,310
RTG26,RTG,2026-03-04,21.7,369.74,0,Good,OP_121,412
RTG27,RTG,2026-03-04,12.86,201.46,0,Good,OP_135,244
RTG28,RTG,2026-03-04,15.46,263.66,0,Due,OP_146,309
RTG29,RTG,2026-03-04,17.31,271.08,0,Due,OP_100,311
RTG30,RTG,2026-03-04,16.72,256.22,0,Good,OP_123,284
RTG31,RTG,2026-03-04,14.94,244.07,0,Good,OP_148,239
RTG32,RTG,2026-03-04,21.77,330.83,0,Good,OP_118,413
RTG33,RTG,2026-03-04,16.61,240.02,0,Under Repair,OP_134,315
RTG34,RTG,2026-03-04,19.21,311.62,0,Under Repair,OP_149,307
RTG35,RTG,2026-03-04,15.39,208.69,0,Good,OP_149,261
RTG36,RTG,2026-03-04,18.43,283.19,0,Due,OP_132,350
QC01,Quay Crane,2026-03-05,14.86,0,2663.46,Good,OP_137,416
QC02,Quay Crane,2026-03-05,17.08,0,2956.9,Good,OP_123,478
QC03,Quay Crane,2026-03-05,14.71,0,2320.22,Good,OP_121,397
QC04,Quay Crane,2026-03-05,13.6,0,2501.01,Good,OP_135,380
QC05,Quay Crane,2026-03-05,18.82,0,3562.33,Due,OP_132,508
QC06,Quay Crane,2026-03-05,13.67,0,2506.57,Due,OP_105,341
QC07,Quay Crane,2026-03-05,16.39,0,2703.39,Good,OP_123,491
QC08,Quay Crane,2026-03-05,19.2,0,3558.97,Good,OP_128,518
QC09,Quay Crane,2026-03-05,17.13,0,2779.73,Good,OP_105,513
QC10,Quay Crane,2026-03-05,14.22,0,2283.87,Due,OP_145,398
QC11,Quay Crane,2026-03-05,21.99,0,3650.65,Due,OP_131,659
QC12,Quay Crane,2026-03-05,19.2,0,3171.92,Good,OP_129,537
RTG01,RTG,2026-03-05,17.27,262.17,0,Good,OP_122,259
RTG02,RTG,2026-03-05,12.44,201.57,0,Due,OP_129,199
RTG03,RTG,2026-03-05,13.91,233.37,0,Good,OP_112,278
RTG04,RTG,2026-03-05,13.21,158.58,0,Good,OP_117,211
RTG05,RTG,2026-03-05,16.59,269.22,0,Under Repair,OP_148,282
RTG06,RTG,2026-03-05,19.77,303.1,0,Good,OP_148,355
RTG07,RTG,2026-03-05,14.34,229.38,0,Good,OP_114,215
RTG08,RTG,2026-03-05,14.26,256.09,0,Good,OP_148,213
RTG09,RTG,2026-03-05,12.9,203.32,0,Good,OP_138,219
RTG10,RTG,2026-03-05,14.57,207.94,0,Good,OP_107,262
RTG11,RTG,2026-03-05,19.95,355.2,0,Under Repair,OP_116,339
RTG12,RTG,2026-03-05,19.76,344.36,0,Good,OP_130,316
RTG13,RTG,2026-03-05,17.26,213.33,0,Due,OP_121,258
RTG14,RTG,2026-03-05,15.83,275.96,0,Good,OP_131,269
RTG15,RTG,2026-03-05,12.47,182.36,0,Good,OP_107,224
RTG16,RTG,2026-03-05,20.81,321.76,0,Due,OP_141,395
RTG17,RTG,2026-03-05,12.86,174.05,0,Good,OP_115,257
RTG18,RTG,2026-03-05,17.41,306.91,0,Good,OP_120,278
RTG19,RTG,2026-03-05,19.75,261.47,0,Under Repair,OP_113,355
RTG20,RTG,2026-03-05,17.25,259.73,0,Under Repair,OP_100,258
RTG21,RTG,2026-03-05,18.67,236.65,0,Good,OP_142,280
RTG22,RTG,2026-03-05,21.71,366.29,0,Good,OP_114,325
RTG23,RTG,2026-03-05,12.35,222.25,0,Under Repair,OP_146,247
RTG24,RTG,2026-03-05,19.56,256.52,0,Good,OP_124,371
RTG25,RTG,2026-03-05,18.73,250.32,0,Good,OP_127,337
RTG26,RTG,2026-03-05,13.66,187.03,0,Due,OP_147,218
RTG27,RTG,2026-03-05,18.06,227.76,0,Good,OP_101,288
RTG28,RTG,2026-03-05,17.29,291.68,0,Due,OP_109,311
RTG29,RTG,2026-03-05,19.95,273.65,0,Due,OP_139,339
RTG30,RTG,2026-03-05,21.76,297.06,0,Good,OP_140,369
RTG31,RTG,2026-03-05,13.18,185.05,0,Under Repair,OP_135,263
RTG32,RTG,2026-03-05,12.21,176.45,0,Under Repair,OP_104,219
RTG33,RTG,2026-03-05,13.62,204.66,0,Under Repair,OP_116,231
RTG34,RTG,2026-03-05,21.35,383.37,0,Due,OP_107,320
RTG35,RTG,2026-03-05,14.29,254.59,0,Good,OP_115,285
RTG36,RTG,2026-03-05,13.24,170.25,0,Good,OP_126,264
QC01,Quay Crane,2026-03-06,15.39,0,3000.14,Good,OP_116,430
QC02,Quay Crane,2026-03-06,20.57,0,3187.31,Due,OP_135,534
QC03,Quay Crane,2026-03-06,12.68,0,2340.9,Good,OP_142,342
QC04,Quay Crane,2026-03-06,16.99,0,2743.87,Good,OP_125,492
QC05,Quay Crane,2026-03-06,21.21,0,3424.78,Due,OP_112,530
QC06,Quay Crane,2026-03-06,13.1,0,1970.35,Good,OP_117,393
QC07,Quay Crane,2026-03-06,18.36,0,3238.77,Good,OP_142,495
QC08,Quay Crane,2026-03-06,16.02,0,2799.63,Due,OP_101,432
QC09,Quay Crane,2026-03-06,13.65,0,2096.57,Good,OP_149,382
QC10,Quay Crane,2026-03-06,12.32,0,2426.32,Due,OP_115,344
QC11,Quay Crane,2026-03-06,12.94,0,2028.27,Due,OP_117,375
QC12,Quay Crane,2026-03-06,12.62,0,2426.73,Due,OP_108,340
RTG01,RTG,2026-03-06,18.65,279.8,0,Good,OP_109,279
RTG02,RTG,2026-03-06,14.64,197.38,0,Under Repair,OP_107,234
